Gene,log2FoldChange,pvalue,padj
H3-3B,-1.05865006089002,0.000992187055705125,0.00117350129375251
TMBIM6,-1.0589947001873,0.00319832404093624,0.00368855587344385
IQCG,-1.05904156179687,0.00402796612501463,0.0046233636138526
RPL36,-1.05920080838376,0.0346759730149308,0.0379655463478204
SERPINB3,-1.05950906281852,0.0169414834403114,0.0188563131640745
RPS3,-1.05991577944966,0.00353514406513472,0.00406993980584779
TSPAN6,-1.05994666309072,0.0322756053822849,0.03539766537907
DAZAP2,-1.0600918307697,1.0314487479468e-06,1.3971251006938e-06
TMC5,-1.0601089246672,0.000603394036127364,0.00072132075310508
RND3,-1.06011768851154,0.0150842285081003,0.0168318812423018
MNS1,-1.06012066309254,0.013915554820194,0.0155530786051875
PPP1CC,-1.06019237608826,0.0052317862799858,0.00596854741134054
ARL6IP5,-1.06032858443048,0.0390009649088284,0.042619291220389
ATP5F1E,-1.06047528868366,0.0229682119995235,0.0253981135337427
TRIB1,-1.0606769653112,0.0231698192632805,0.0256114957687848
EFCAB1,-1.06076300613701,0.00534218281165361,0.00609078023702894
WEE1,-1.06085424338665,0.022522343574485,0.0249185177216952
TTC29,-1.06099801195437,0.0172829182894215,0.0192290667358162
EIF4A2,-1.06125166563163,0.00153019658371959,0.0017951924727339
RAB11A,-1.06135711836763,0.00028094571733506,0.000340196480504296
TEX26,-1.06163985481067,0.0195452796797172,0.0216909734159109
CAST,-1.061659848132,1.95803891388505e-06,2.61779217761996e-06
NAP1L1,-1.06172252563676,0.000174036097307112,0.000212690137072065
NDUFA4,-1.06198559817276,0.0325587608277882,0.0356987083832702
CEBPD,-1.06200323735541,0.0415947224209062,0.0454031090231065
CNN3,-1.06208687432788,0.00335030704296932,0.00386145660692687
NFKBIA,-1.0621564684276,0.00883866786600382,0.00997509568902952
NCL,-1.06217361849726,1.19020174818512e-06,1.60782598126962e-06
MBNL1,-1.06233473729957,0.000665593800387875,0.000794018060211397
BASP1,-1.06243304309666,0.00242998129602577,0.00281980762008826
SLC25A5,-1.0629245078582,0.00240321921222853,0.00278922360513352
PHB2,-1.06300158426548,0.00353098735786846,0.00406538146534668
NDUFS5,-1.06307538022829,0.0337682029310916,0.0369952535940979
EIF2S3,-1.06311250827132,0.00412363086148305,0.00473000664684924
CIB1,-1.06318152582801,0.0243402853389861,0.0268764655769123
ARHGAP5,-1.06324031307693,0.000635193646677696,0.000758455011604197
UBQLN2,-1.06328011459291,0.00366833087490804,0.00421950219731885
CXCL17,-1.0636168213358,1.14009518220594e-05,1.46895370871378e-05
RPL29,-1.063838859527,0.0194163222309666,0.0215503288766846
UFC1,-1.06403512332925,0.00136753657758558,0.00160866904784106
PTP4A2,-1.06434950901076,0.000210961377239861,0.000256947814385619
ENPP4,-1.06450230240965,0.0256444105362918,0.0282861541713416
ANKRD66,-1.06471999588185,0.0201119349432291,0.0223043697117497
COX7C,-1.06505839881118,0.0166820808942019,0.0185746161767081
ALDH3A1,-1.06546664403019,0.00710055383509991,0.0080478933515016
HSD17B13,-1.06594329877299,0.0391272258020437,0.0427527303886657
HSPA5,-1.06619093461695,0.00203972796850782,0.0023776628687393
ARPC3,-1.06647150241311,0.00205037414540197,0.00238953203424937
ATP6V0C,-1.06651936124702,0.00131017345386017,0.00154224806142354
PFN2,-1.06670858802622,0.00216635383671981,0.00252041878298214
MYL6,-1.06683311822682,6.63106989228718e-05,8.25966931803665e-05
ANKUB1,-1.06695943412446,0.00764093747207801,0.00864467861289907
SNX3,-1.06729692728564,0.000674835423101912,0.000804809803827862
SPAG6,-1.06735998987396,4.3102397550199e-06,5.66874675645844e-06
SMS,-1.06739666208786,0.00353040001441489,0.00406493241096363
CSTB,-1.06762179978125,0.00825967175186915,0.0093339274690212
ZNF354B,-1.0680916391644,0.027727585712603,0.030525089150074
ARMC3,-1.06851434894851,0.00147471346288473,0.00173177746388237
SDCBP,-1.06855260185095,0.000133420419864237,0.000163899467479019
YBX1,-1.06903711223211,1.2205784365853e-10,1.98697245137051e-10
RPL39,-1.06918346908531,0.0101551360571603,0.0114357689905739
SOD2,-1.06922100986452,0.00231626370942064,0.00269042335801616
SUMO2,-1.06945061393492,2.84284639406658e-06,3.77184765660885e-06
COX4I1,-1.06976452701342,0.00270487824747038,0.00313016496888761
UGT2A1,-1.06977224512754,0.0156739860069326,0.0174729321281828
HLA-DPB1,-1.06977675040673,0.0133332714252326,0.0149184621242243
CALM2,-1.07045637630788,9.82059266657337e-08,1.39382727884311e-07
SET,-1.07140828832543,2.18803800662184e-05,2.78211152786178e-05
UCP2,-1.07142089753263,2.01284980213618e-05,2.5642643481422e-05
PPP1R15A,-1.07157061411375,0.00766868983296978,0.00867512378502062
FAM229B,-1.07162860468585,0.0070773674166871,0.00802382071163783
CCDC146,-1.07177754365328,0.000167993314596577,0.000205463682854671
ZMYND10,-1.07199850954839,0.00306622512540627,0.00353957770976659
PTRHD1,-1.07213818689457,0.0307795102625736,0.033783829235403
RAB7A,-1.07232699783017,1.09535315415787e-05,1.41245432704095e-05
YBX3,-1.072391120558,1.81557170968246e-05,2.31709780641608e-05
TEX101,-1.07262385641486,0.0442031744445112,0.0481942099355055
NAMPT,-1.0727174214346,0.0124523900709572,0.0139571103292595
ARHGDIB,-1.07277106308954,0.00425291939954258,0.00487504966336394
SMDT1,-1.07278105848401,0.0299080336888379,0.0328640602743626
RPL27A,-1.07312194865245,0.00146305919737745,0.00171867950762233
NSA2,-1.07367890465945,0.000496025146323245,0.000595247512052495
VAPA,-1.07416983193376,4.2010605060211e-09,6.3520034851039e-09
SERP1,-1.07422788088695,2.37583146393936e-06,3.16301563840086e-06
LCP1,-1.07469790157341,0.0105043975162501,0.0118161566687926
KRT5,-1.07474268227451,0.0165408343078167,0.0184193366256936
ELOC,-1.07511985887225,0.00570297095776366,0.00649493640891642
RP1,-1.07514698476263,0.0111888080731345,0.0125709334159383
RNF11,-1.0751593267917,0.000360287473941179,0.000434687101063674
ST13,-1.07518819860702,2.24871128441812e-10,3.61383112335577e-10
TMEM123,-1.07550645253584,2.01914576898849e-05,2.5721260194739e-05
HLA-DRA,-1.07556634456637,0.00267334554958941,0.00309471744589185
HIPK1,-1.07566968700263,2.11627691176116e-06,2.82421588774967e-06
LITAF,-1.07580805280256,0.00039706601180675,0.000478164313393983
HLA-DPA1,-1.0760893376579,0.00171273674584127,0.0020043222961302
C5orf49,-1.07614326416598,6.7654773818233e-06,8.81064539749301e-06
SPATA18,-1.07620170651221,3.43759521767868e-05,4.33667477522342e-05
MYL12B,-1.0764037800752,5.6926087488774e-05,7.10920422136416e-05
ANAPC13,-1.07654634209332,0.00127764215494848,0.001504384204052
DNAJA4,-1.0765479080551,0.00017370464801435,0.000212310261272242
MYL12A,-1.07663240665385,1.10751357286741e-06,1.49789174859779e-06
UBE2D3,-1.07699328923376,1.13912870238371e-08,1.68755863640204e-08
FOSB,-1.07706419252035,0.0261085460266519,0.0287826915339571
EIF5,-1.07715894011802,3.50107180545886e-08,5.07640626859924e-08
NET1,-1.07721865355276,2.89405039288345e-05,3.66128298598574e-05
SLC38A2,-1.07725361874226,0.00512887011127385,0.00585470455822865
RSPH1,-1.07728807900264,0.000369478755973477,0.000445567631669472
RPS19,-1.07744311795143,0.00941159039905412,0.0106106372139722
HMGN2,-1.0783167312472,0.000157821992543732,0.00019327611867753
UBE2D1,-1.07857965677529,0.0169517809001575,0.0188667551768852
RPL38,-1.07894387671817,0.000132323107404782,0.000162599960372557
FAM221A,-1.07975361992736,0.0274861636906866,0.030262543861463
SOD1,-1.07990219961171,0.000290892703384583,0.00035201366203159
GADD45B,-1.07991786733613,0.0283140513394416,0.0311524124996708
RPL18,-1.07994823201332,0.000904399647661071,0.0010717018775649
GNG5,-1.0799989266127,0.000885559106723765,0.00105022181553257
ADAM32,-1.08005157472649,0.0226335952839398,0.0250321950096336
TACSTD2,-1.08025720695714,0.00140809740898599,0.0016553420864255
TAGLN2,-1.0805066763503,0.000179346391461448,0.00021907589745018
RPL37,-1.08066173734664,0.000338193332443475,0.000408413203685329
EIF4G2,-1.08085993614874,2.83174007947565e-12,4.99800183150084e-12
ORC4,-1.08127828010465,0.00261059132539299,0.00302411110517437
ZFP36L1,-1.0821989825698,4.53852054525283e-07,6.24611274986663e-07
ASB3,-1.08268453612486,0.0116918270664939,0.0131210616874675
CCDC170,-1.08295916470543,3.67985495288008e-07,5.08135209359089e-07
YWHAB,-1.08310956935499,1.56304727107956e-10,2.5292857459359e-10
RHOA,-1.08316897769585,3.95626526633444e-12,6.93524683047615e-12
ZNF664,-1.08323000489421,6.29114517549706e-06,8.20485450496423e-06
FAM81B,-1.0832984325098,0.000554091835790255,0.000663576671847172
HNRNPA1,-1.0835679734814,1.10718894162502e-06,1.49755100692122e-06
TUBB4B,-1.08378819944076,0.000839278541468048,0.000996253369794483
C16orf72,-1.08455134209723,3.2122088205899e-05,4.0563144485088e-05
KRT17,-1.08475749418747,0.0124040568180383,0.0139036930468691
ZC2HC1A,-1.08481499618335,0.000871207444247239,0.00103367762246947
FAM228B,-1.0850545702098,0.00362145052567236,0.0041665085602243
ATOX1,-1.08554244712504,0.00237247946056413,0.00275447753421335
PELI1,-1.0857232048447,5.56959397913433e-05,6.96148559423288e-05
CITED2,-1.08579918099697,0.000579160626493112,0.000692994602217843
PDLIM1,-1.08589779173425,1.18196847598468e-09,1.83785437193452e-09
VIM,-1.08624046699608,0.000133012010067099,0.000163407503094537
HIPK3,-1.0862885076543,4.05780624064211e-10,6.44773361847035e-10
RPL17-C18orf32,-1.08652324386294,0.00124151228282884,0.00146253075980637
EIF3E,-1.08706635121402,9.31945060961148e-05,0.000115378606976326
NTS,-1.08760391497015,0.029282948309029,0.0321960835840479
MORF4L1,-1.08772922726656,9.19635739033227e-09,1.36799883456015e-08
BTG1,-1.08775506513494,5.20111530770474e-05,6.51158775168795e-05
SNTN,-1.08779780978885,6.26119279668252e-05,7.80933782190813e-05
MUC16,-1.08810479898261,0.00113828047678645,0.00134313054025303
ATP5F1C,-1.08855204039381,4.93002200002204e-07,6.77540915426645e-07
EEF2,-1.0888665576332,2.74919339574339e-07,3.82031252247619e-07
JUND,-1.08895873430411,0.000861873546329353,0.00102277977695455
GNB1,-1.089093019384,1.05278358976185e-09,1.63995423309518e-09
PPEF2,-1.0893947029118,0.00723941707747398,0.00820032062533906
EIF3H,-1.08961147688156,1.94030526113823e-06,2.59475681173053e-06
MUC4,-1.09031084894971,0.000798227589198229,0.000948562907537651
PFDN5,-1.09044097862602,8.50967378361491e-07,1.15821742611159e-06
MAP1LC3B,-1.09076192862959,2.32864750532914e-05,2.9568828437676e-05
SELENOK,-1.09079208110548,0.00169205023030039,0.00198056402241014
FNTA,-1.09080807348975,0.000112997659685953,0.000139334697264041
FMO3,-1.09083056113592,0.000118929056231972,0.000146508251356507
RPS10,-1.09097721227348,0.00105866193615123,0.00125061612171865
SRP14,-1.09124054414913,3.46743437289573e-06,4.58136323217194e-06
ZFAND5,-1.09169734525434,1.23499047105155e-07,1.74499579520802e-07
TOMM7,-1.09182772045249,0.00124656134309425,0.00146820709102307
CCDC190,-1.09185273157522,0.000238864050033037,0.000290212213654788
ALDH1A1,-1.09192645315493,2.28110524945069e-06,3.03985052357421e-06
RPL9,-1.09200004740378,0.00121534487460381,0.00143234094746642
PRDX6,-1.0920876011678,1.45411487636397e-06,1.95613298733017e-06
ENPP5,-1.09236277072614,0.000236255354210781,0.000287076592668178
IGFBP2,-1.09261854751123,0.00129835795304168,0.00152851432599643
TM4SF1,-1.09282859274685,0.00424634306874239,0.00486805306394892
TFPI,-1.09290015734447,0.00525469869054469,0.00599402257607482
STOML3,-1.09302688428254,0.000156813344638564,0.000192075136030623
RPLP2,-1.09321896625143,5.35577190441458e-05,6.70032531747402e-05
B3GNT5,-1.09395551335134,0.000521832896114165,0.000625598201399436
UQCRQ,-1.09460861317122,0.000735054557200763,0.000874905184474978
PERP,-1.09468620211813,3.28227984207711e-06,4.33951014161408e-06
MIF,-1.09496988323676,0.0131186677704502,0.0146839269078536
HNRNPA2B1,-1.09502160321625,1.30796960303221e-09,2.02872171300004e-09
ADH7,-1.09520717813585,4.37322229752216e-06,5.74937795477052e-06
CD164,-1.09534591659884,0.000218744581264461,0.000266207296705409
CCDC65,-1.09537712564656,5.68646098752695e-05,7.10195712664703e-05
ACTB,-1.09541658270229,1.76627933776458e-07,2.47649361173947e-07
EVI2B,-1.09556380578432,0.0108271797072616,0.0121699437554178
YWHAZ,-1.09576572100138,1.69920451031769e-14,3.35428441136975e-14
HSPA8,-1.09675621501444,7.18251717183946e-10,1.12745379653356e-09
DUSP1,-1.09810439189097,6.21905890244457e-05,7.75772524670062e-05
TMEM212,-1.09810820190672,0.00182910989690066,0.0021372294813709
PRDX5,-1.09830118224046,4.54247192537937e-05,5.70119800991474e-05
C9orf24,-1.09834571486009,0.000410795386634846,0.000494582184563407
RPS17,-1.09863618930176,0.000173053791499813,0.000211539853954052
PROM1,-1.09888494421393,0.00022900354764435,0.00027839620471033
TWF1,-1.09899755235026,6.03737025088339e-06,7.87937057576489e-06
CFAP53,-1.09956133595539,9.36069417759787e-05,0.000115882255124508
PCBP2,-1.09984971754448,6.14748695472448e-16,1.30319385423214e-15
KRT8,-1.10230167883052,3.34118978825834e-07,4.62268978024917e-07
ANXA2,-1.10807038728415,1.03447891654917e-14,2.06205129751616e-14
CETN2,-1.11232420477963,1.86786662578193e-07,2.6150132760947e-07
NFE2L2,-1.11489600789545,2.41936618762214e-14,4.73867302065067e-14
STATH,-1.11637140889356,0.00571240676103524,0.0065053229233879
GNAS,-1.11713883463212,4.12609644839768e-16,8.82859502840055e-16
JUN,-1.11986710373279,0.00383314961167823,0.00440465836402182
ID2,-1.12071453139795,3.3785573908668e-05,4.26350142782524e-05
MRPS31,-1.12254489008442,0.000479901706880413,0.000576268073178095
RPS12,-1.1242723387677,5.00619494015712e-06,6.56393978883508e-06
RPL37A,-1.12844391290574,2.65722726610032e-10,4.25606740078781e-10
TMA7,-1.12931058670258,0.000927975086194106,0.00109869050291292
BCL2A1,-1.13889984919526,0.00796430391605289,0.00900607228974672
LRRIQ1,-1.14027894887525,1.14877401135787e-06,1.55308396167367e-06
UBB,-1.14156140783189,6.75559565784817e-18,1.58024328542444e-17
PNRC1,-1.1461050209987,3.38721636015063e-10,5.40051421991047e-10
IFT57,-1.15192198238173,1.55254751467256e-07,2.18261439537119e-07
COMMD6,-1.15728406349813,0.000968609858086545,0.00114594450619887
EZR,-1.15863444395817,1.53086573225449e-11,2.60898121692379e-11
GPX4,-1.15996985811534,7.56503558328411e-08,1.07964875684957e-07
NDUFB2,-1.16280947028676,0.000108439095176197,0.000133825783245961
TBCA,-1.18301203656421,1.75077997716893e-05,2.23620920761715e-05
KIAA1328,-1.18898668244042,1.8616049005175e-05,2.37422909401108e-05
RPL23,-1.19038318666035,8.5530380467117e-11,1.40242865966498e-10
RPS20,-1.20182284126165,8.40227103494657e-10,1.31421445289602e-09
UBC,-1.2041584434603,1.02430804588918e-11,1.76141653200025e-11
KLF4,-1.20658360910384,2.77829615225968e-05,3.51743356887301e-05
FAM241A,-1.21232512236074,0.00067267817158866,0.000802283506796618
RHOB,-1.2174656264491,2.42373700606269e-05,3.07629881473091e-05
PLLP,-1.24132101409954,2.46844178234628e-05,3.13226788778046e-05
TUBA1A,-1.2599640196827,7.78717884575169e-12,1.34753188913339e-11
RPL24,-1.26120795342421,2.27610807857679e-06,3.03358365315135e-06
ATP5MG,-1.26174178160553,1.66845552221034e-08,2.45215468452988e-08
EEF1G,-1.27285112498355,3.85910867688577e-10,6.13816382431468e-10
GSTA2,-1.2785246674903,1.24159888033199e-06,1.6758290331992e-06
EIF3L,-1.28835338510364,8.05638818407709e-12,1.39294715048403e-11
FAM216B,-1.2902833259831,6.9568979101641e-11,1.1452697286822e-10
NUCB2,-1.29044700085533,4.73546347574568e-10,7.50079063999975e-10
FOXA1,-1.29832006147972,1.58618096727548e-14,3.13477687133943e-14
RPS4X,-1.3094522716742,5.75745824050071e-12,1.00143023651262e-11
HSP90AB1,-1.3095303000184,3.24351975949816e-20,8.56553654216402e-20
RPL10A,-1.31904321281824,7.83491238985378e-09,1.16961616045926e-08
PAIP2,-1.32651054476219,5.17751873286471e-08,7.45315235942603e-08
RPS26,-1.33365319004709,1.99430786062808e-05,2.54142869211921e-05
PPP2CB,-1.33813038971054,5.34223731495824e-11,8.84547748958806e-11
C11orf88,-1.34272724425855,1.29661000659652e-08,1.91672379060669e-08
FAU,-1.34416240499403,2.52673165249146e-07,3.5159202143179e-07
CCNI,-1.35342269463637,1.07324387821684e-16,2.36065525679533e-16
CYSTM1,-1.35539257024052,2.87871751741108e-09,4.38869677911535e-09
CKB,-1.35954656798919,1.03870021093615e-06,1.40648501679345e-06
RPL5,-1.35958543989652,2.34898627653199e-09,3.59467139227719e-09
CALM1,-1.37211793702794,2.0359867986807e-42,2.33407701945582e-41
ANP32B,-1.37373325456751,4.31754210274828e-09,6.52237917861094e-09
CRIP1,-1.38300971506562,2.40583311630038e-06,3.20171628093696e-06
RPL34,-1.3937814186343,9.75584953766539e-09,1.44913300400494e-08
GSTA1,-1.39704525106798,4.35320940151443e-08,6.28102443483672e-08
CCN2,-1.4007125914418,2.59304692581141e-05,3.28734521345482e-05
H3-3A,-1.40410981561826,8.83062057225124e-13,1.59410808279835e-12
EIF1,-1.42936468121056,1.24724313633615e-18,3.03645188509349e-18
ZNF207,-1.4304420509428,6.26928322995288e-16,1.32819316968592e-15
RPL28,-1.43363522025229,1.89174563451261e-09,2.90834715049211e-09
KLF6,-1.44173579527993,3.89144573856928e-08,5.62698628906195e-08
CCNL1,-1.4437203350929,1.56977678593054e-07,2.20623356303419e-07
FAM183A,-1.44782602428241,2.78098583904484e-06,3.69191192616076e-06
S100A11,-1.45079309212596,3.54030004048345e-16,7.60042946373484e-16
RPL31,-1.45989906361908,6.54364185723617e-10,1.02912868082237e-09
ZNF91,-1.46155878610673,4.37106247693901e-16,9.33626315058793e-16
RPL8,-1.46321242705867,3.67438016946359e-10,5.8493088533436e-10
RPS6,-1.47619095611167,1.30020900124086e-15,2.70780485590001e-15
C20orf85,-1.4815387923768,1.13049966154954e-07,1.60064766512592e-07
RPSA,-1.48198858642012,1.76331670951783e-10,2.84642591543464e-10
HLA-DQB1,-1.48502487929259,1.43327294816966e-05,1.83819062474278e-05
CCN1,-1.48832611980785,0.000286652573501908,0.000346964140229895
PPIA,-1.4955842320205,5.82970796486917e-15,1.17593081155654e-14
ADSS2,-1.50104403902402,0.0254746453685018,0.0281034148675434
GAPDH,-1.50974669279651,2.6604174628368e-22,7.92241401444072e-22
FTL,-1.51567463017151,1.7490665296329e-15,3.61990351386049e-15
RPL35,-1.52588232908478,2.791291421835e-06,3.70511563023343e-06
LAPTM5,-1.53047978109735,8.77441547978142e-07,1.19322551520877e-06
HINT1,-1.55034908072674,2.1574552283688e-09,3.3099296365524e-09
RPL27,-1.55061160797632,2.50259162781218e-09,3.8268920816923e-09
DYNLL1,-1.5523186322924,8.22173495508889e-12,1.42093927692774e-11
RPS14,-1.574739387887,2.3779683708584e-15,4.88468704836514e-15
RPL19,-1.58135024977133,4.78159843216742e-13,8.75839862195082e-13
RPLP0,-1.60623475977807,1.85399949290583e-13,3.46464473452041e-13
RPS28,-1.6164439619593,7.54713042342994e-07,1.02945397505847e-06
RPS2,-1.63170243204572,1.29239714058005e-12,2.31619604115612e-12
RPS27A,-1.63448939037705,8.87153051592913e-13,1.60135284463906e-12
RPS23,-1.65053370658725,4.61788653043187e-17,1.0353958932078e-16
RPL18A,-1.65552511259833,2.04777954417489e-11,3.46470978889183e-11
CXCL8,-1.65750763376558,6.44731535925437e-06,8.40480565183821e-06
PCBP1,-1.66718707196409,3.59960116651309e-18,8.550142238134e-18
SH3BGRL,-1.68956967253597,1.09252378118134e-19,2.81655392518042e-19
IGHA1,-1.69892992370161,0.00504815054576148,0.0057638391283729
EEF1B2,-1.70113764937338,9.00732766539583e-14,1.71243962010723e-13
MTRNR2L7,-1.70349630501106,5.0874460681349e-06,6.66623053362467e-06
RPL6,-1.7267020976129,4.81278709546771e-23,1.49544837034284e-22
RPS27,-1.73025994395516,3.50023142394568e-09,5.31106043785114e-09
HBB,-1.73633590085896,0.0135287533547128,0.0151306106330314
TPT1,-1.74301621819219,2.5776625566733e-24,8.6373497609022e-24
SPA17,-1.76681482736485,2.98387642440454e-17,6.75652211685622e-17
RPL15,-1.77842476977534,2.96854423408954e-28,1.26982931408801e-27
RPL3,-1.78113521448183,3.14533126705688e-17,7.11038839379336e-17
RPL4,-1.78659125549317,3.50168416254536e-28,1.49169138611656e-27
